price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
12900,2002.0,chevrolet silverado,good,8,diesel,278417.0,automatic,pickup,grey,1.0,2019-03-16,8
18900,2013.0,ford explorer,excellent,6,gas,47806.0,automatic,SUV,red,1.0,2018-07-23,29
9000,2002.0,ram 2500,good,,diesel,244627.0,manual,truck,white,,2019-02-01,74
46601,2018.0,chevrolet silverado 1500,excellent,8,gas,2067.0,automatic,truck,white,1.0,2018-11-20,9
27932,2017.0,ford f-150,excellent,6,gas,49808.0,automatic,truck,black,1.0,2018-08-03,17
8994,2014.0,volkswagen passat,excellent,4,gas,88674.0,automatic,sedan,blue,,2018-12-14,38
7600,2007.0,chevrolet silverado 1500,good,8,gas,208263.0,automatic,pickup,black,,2019-01-01,9
27957,2017.0,ford explorer,excellent,6,gas,,automatic,SUV,yellow,1.0,2018-11-22,6
1000,,honda civic,fair,4,gas,143660.0,automatic,sedan,white,,2019-02-25,29
25545,2016.0,ford taurus,excellent,6,gas,23884.0,automatic,sedan,white,1.0,2018-06-19,43
47244,2019.0,chevrolet silverado 1500,excellent,8,gas,3826.0,automatic,truck,white,1.0,2019-03-12,15
23991,2017.0,ford edge,excellent,6,gas,31876.0,automatic,SUV,blue,1.0,2018-07-23,33
10995,2013.0,chevrolet equinox,excellent,4,gas,,automatic,SUV,,,2019-03-14,35
13495,2016.0,honda civic lx,like new,4,gas,5903.0,automatic,sedan,white,,2019-04-03,45
12900,2004.0,jeep wrangler,excellent,6,gas,,other,SUV,black,1.0,2018-09-09,15
5600,2008.0,ford f-250,good,8,gas,267000.0,automatic,truck,white,1.0,2018-05-02,136
8999,2003.0,toyota tacoma,excellent,4,gas,150200.0,automatic,truck,silver,1.0,2019-01-06,69
2795,2002.0,honda odyssey,excellent,,gas,196000.0,automatic,mini-van,silver,,2018-05-24,59
2795,2006.0,hyundai elantra,excellent,,gas,164000.0,automatic,sedan,,,2018-05-14,7
1000,1997.0,chevrolet silverado,fair,8,gas,225700.0,automatic,pickup,green,,2018-12-08,42
4200,2010.0,dodge grand caravan,good,6,gas,114250.0,automatic,mini-van,silver,,2019-01-11,8
4999,2007.0,honda civic,good,4,gas,83536.0,automatic,coupe,,,2018-06-17,15
2895,2001.0,honda cr-v,good,4,gas,160475.0,automatic,SUV,red,1.0,2019-04-04,28
13500,2019.0,honda civic,excellent,4,gas,7500.0,automatic,hatchback,grey,,2019-04-10,54
7995,2011.0,honda cr-v,good,4,gas,86694.0,automatic,SUV,silver,1.0,2018-05-31,19
4800,2008.0,jeep grand cherokee laredo,good,6,gas,,automatic,SUV,brown,1.0,2018-11-19,10
5900,2007.0,ford expedition,good,,gas,201356.0,automatic,SUV,blue,,2018-12-14,31
4295,2009.0,honda accord,excellent,4,gas,212655.0,manual,sedan,grey,,2018-12-26,2
10995,2012.0,nissan frontier,excellent,6,gas,113000.0,automatic,truck,white,1.0,2019-01-02,64
7356,,chevrolet impala,excellent,6,gas,113366.0,automatic,sedan,,,2018-12-13,3
3200,2004.0,toyota camry le,excellent,4,gas,184.0,manual,sedan,blue,,2018-07-10,82
10950,2008.0,ram 1500,good,8,gas,,automatic,truck,black,1.0,2019-03-21,33
8795,2012.0,honda civic,like new,4,gas,109379.0,automatic,sedan,silver,,2018-06-10,24
8500,2009.0,subaru forester,excellent,4,gas,99969.0,automatic,wagon,custom,1.0,2018-12-19,31
14500,2017.0,subaru forester,excellent,4,gas,89719.0,automatic,SUV,grey,1.0,2018-06-17,25
4950,2012.0,volkswagen jetta,excellent,4,gas,106.0,automatic,sedan,grey,,2018-08-09,30
30000,2014.0,jeep wrangler unlimited,like new,6,gas,13500.0,automatic,SUV,,1.0,2018-12-12,40
48000,2018.0,ram 3500,excellent,6,diesel,37500.0,automatic,truck,white,1.0,2018-12-14,16
750,2000.0,nissan maxima,fair,6,gas,146000.0,automatic,sedan,,,2018-12-23,23
8900,2015.0,nissan altima,excellent,4,gas,78514.0,automatic,sedan,red,,2019-01-25,79
2500,1998.0,chevrolet suburban,good,8,gas,76431.0,automatic,SUV,green,,2019-01-29,129
10000,2000.0,toyota 4runner,good,6,gas,,automatic,SUV,black,1.0,2018-10-15,44
9300,2007.0,chevrolet suburban,good,8,gas,,automatic,SUV,black,,2018-08-20,5
1800,2001.0,toyota camry,salvage,6,gas,249000.0,automatic,sedan,red,,2018-09-06,17
4400,2009.0,toyota prius,good,4,gas,173660.0,automatic,sedan,grey,,2018-08-24,19
7500,2000.0,ram 2500,good,8,gas,111376.0,automatic,truck,white,1.0,2018-10-18,47
14700,2017.0,hyundai sonata,excellent,4,gas,42445.0,automatic,sedan,black,,2019-02-20,30
45000,2017.0,chevrolet silverado,excellent,8,gas,29700.0,automatic,pickup,blue,1.0,2018-08-28,25
12500,2007.0,ford f350 super duty,good,8,diesel,216000.0,automatic,truck,grey,1.0,2018-10-20,7
1500,2012.0,honda accord,excellent,4,gas,61000.0,automatic,sedan,white,,2018-08-12,14
7999,2005.0,chevrolet silverado 1500,good,8,gas,185000.0,automatic,truck,,,2018-07-09,98
4700,2011.0,toyota camry le,good,4,gas,153635.0,automatic,sedan,black,,2018-08-19,15
52344,2018.0,ford f-150,excellent,,gas,4696.0,automatic,truck,blue,1.0,2018-06-28,7
12500,2012.0,ford f150,good,8,gas,120000.0,automatic,truck,white,1.0,2018-11-10,45
14900,,chevrolet silverado,good,8,gas,120000.0,automatic,truck,white,1.0,2018-09-17,65
7300,2011.0,honda accord,excellent,4,gas,106722.0,automatic,sedan,,,2019-03-08,17
9950,2012.0,honda cr-v,excellent,,gas,113086.0,automatic,SUV,green,,2018-11-16,43
8950,2012.0,honda odyssey,excellent,,gas,136803.0,automatic,mini-van,grey,,2018-07-20,63
10950,2014.0,nissan rogue,excellent,4,gas,119114.0,automatic,SUV,black,,2018-07-29,5
5800,2015.0,nissan versa,excellent,4,gas,,automatic,sedan,grey,,2018-11-16,57
7800,2012.0,subaru outback,excellent,4,gas,137566.0,automatic,SUV,grey,1.0,2019-03-02,14
7950,2007.0,chevrolet tahoe,good,8,gas,194920.0,automatic,SUV,brown,,2019-04-06,18
4950,2009.0,toyota corolla,good,4,gas,172819.0,automatic,sedan,,,2019-02-09,38
9950,2013.0,toyota rav4,excellent,4,gas,154110.0,automatic,SUV,silver,,2018-10-16,7
3600,2008.0,subaru impreza,excellent,4,gas,132451.0,manual,hatchback,blue,1.0,2018-06-22,93
51500,2018.0,ram 1500,like new,,gas,,automatic,truck,,1.0,2018-10-07,72
16200,2018.0,toyota camry,good,4,gas,,automatic,sedan,,1.0,2018-12-31,39
8900,2008.0,chevrolet suburban,good,8,gas,239000.0,automatic,SUV,black,1.0,2018-07-29,18
16900,2008.0,chevrolet suburban,good,8,gas,93000.0,automatic,SUV,brown,,2018-07-08,36
1250,2005.0,dodge dakota,fair,,gas,195342.0,automatic,truck,,,2019-04-16,22
17654,2014.0,ford edge,excellent,6,gas,69840.0,automatic,SUV,black,1.0,2019-03-11,13
54990,2018.0,chevrolet tahoe,excellent,8,gas,3765.0,automatic,SUV,white,1.0,2018-05-22,43
31552,2018.0,ford explorer,excellent,6,gas,30331.0,automatic,SUV,white,1.0,2019-02-16,42
13500,2008.0,chevrolet suburban,good,8,gas,220000.0,automatic,SUV,blue,1.0,2018-05-30,4
8900,2005.0,chevrolet suburban,good,,gas,,automatic,SUV,white,,2018-12-23,60
9900,2007.0,jeep wrangler,excellent,,gas,104000.0,automatic,SUV,white,1.0,2018-06-01,43
7900,2004.0,chevrolet suburban,good,8,gas,184000.0,automatic,SUV,red,1.0,2018-12-26,40
26999,2015.0,jeep wrangler unlimited,excellent,6,gas,,automatic,SUV,white,1.0,2019-02-14,44
11500,2011.0,toyota tundra,good,8,gas,,automatic,pickup,black,,2018-10-08,20
54000,2017.0,ford f350,excellent,8,diesel,40471.0,automatic,truck,white,1.0,2018-12-22,74
2500,2001.0,ford f-150,fair,6,gas,203000.0,automatic,truck,silver,,2018-07-01,95
10300,2006.0,toyota tacoma,good,6,gas,175889.0,automatic,pickup,black,1.0,2019-04-11,86
17500,2017.0,toyota camry,excellent,4,gas,18000.0,automatic,sedan,white,1.0,2018-10-23,77
20988,2017.0,chevrolet traverse,excellent,,gas,43002.0,automatic,SUV,,,2018-06-29,72
4250,2004.0,gmc sierra,good,6,gas,189500.0,manual,truck,brown,,2019-03-20,48
6600,2000.0,toyota 4runner,good,6,gas,180.0,automatic,SUV,,1.0,2018-05-22,79
6200,2011.0,nissan altima,good,4,gas,74600.0,automatic,sedan,blue,,2019-03-08,21
5250,2004.0,chevrolet silverado,good,8,gas,174500.0,automatic,truck,grey,,2019-03-23,32
5500,,nissan rogue,good,4,gas,127000.0,automatic,SUV,blue,,2019-01-13,11
2500,1989.0,ford f350,fair,8,gas,68161.0,manual,truck,black,,2019-02-22,45
27500,2011.0,ram 2500,good,6,diesel,,automatic,pickup,red,1.0,2019-02-01,42
9500,2014.0,honda accord,good,,gas,92222.0,automatic,sedan,grey,,2019-01-02,75
4600,2012.0,nissan versa,good,,gas,146000.0,automatic,sedan,silver,,2019-01-28,2
4295,2001.0,gmc sierra,good,8,gas,188851.0,automatic,pickup,blue,,2019-03-11,62
15500,2013.0,chevrolet tahoe,good,8,gas,97500.0,automatic,SUV,,1.0,2018-09-24,26
4500,2012.0,ford fusion se,good,4,gas,144000.0,automatic,sedan,grey,,2018-12-30,38
3999,2007.0,honda civic lx,good,4,gas,153084.0,automatic,sedan,grey,,2018-05-17,20
6750,2010.0,subaru forester,excellent,4,gas,,automatic,SUV,white,1.0,2018-08-08,82
15000,2008.0,toyota tundra,excellent,8,gas,,automatic,truck,white,,2018-11-21,125
14548,2015.0,hyundai sonata,excellent,4,gas,74273.0,automatic,sedan,white,,2019-03-18,92
3999,2010.0,kia soul,good,4,gas,193900.0,manual,wagon,,,2019-04-09,71
10000,2010.0,chevrolet traverse,excellent,6,gas,,automatic,SUV,blue,,2018-05-03,31
18500,2014.0,jeep wrangler unlimited,good,6,gas,116300.0,manual,SUV,silver,1.0,2018-06-03,35
3500,2006.0,volkswagen jetta,good,5,gas,188850.0,automatic,sedan,white,,2019-03-23,39
7999,2008.0,jeep grand cherokee,good,8,gas,152530.0,automatic,SUV,silver,1.0,2019-02-22,94
2295,2001.0,ford ranger,good,4,gas,215266.0,manual,pickup,white,,2019-01-20,26
10500,2008.0,gmc sierra 1500,excellent,8,gas,149832.0,automatic,pickup,black,,2019-03-20,40
5800,2008.0,honda odyssey,excellent,6,gas,155020.0,automatic,mini-van,silver,,2018-06-04,9
7995,2007.0,ram 1500,excellent,8,gas,136123.0,automatic,pickup,white,,2018-11-18,20
29702,,chevrolet silverado 1500,excellent,8,gas,78109.0,automatic,truck,,1.0,2019-04-01,59
5980,2009.0,ford fusion se,good,4,gas,118381.0,automatic,sedan,red,,2018-07-03,2
15700,2010.0,chevrolet camaro lt coupe 2d,good,,gas,68024.0,other,coupe,orange,,2019-02-25,44
12500,2009.0,chevrolet silverado 1500,good,8,gas,121481.0,automatic,truck,red,1.0,2018-06-07,30
27000,2013.0,ford f150,like new,6,gas,61300.0,automatic,truck,white,1.0,2018-05-30,4
1900,2003.0,ford f-150,good,8,gas,245000.0,automatic,truck,black,1.0,2018-08-15,27
8499,2008.0,ford f-150,good,8,gas,167000.0,automatic,truck,black,1.0,2019-01-05,32
18750,2017.0,chevrolet silverado 1500,excellent,6,gas,82189.0,automatic,truck,white,,2019-02-05,22
8350,2005.0,chevrolet silverado 1500,excellent,6,gas,,manual,truck,custom,,2018-11-28,44
15995,2016.0,ram 1500,excellent,6,gas,80598.0,automatic,truck,white,,2018-05-29,19
19999,2013.0,ram 1500,excellent,8,gas,111018.0,automatic,truck,white,1.0,2018-12-05,59
11777,,honda odyssey,excellent,6,gas,118962.0,automatic,mini-van,white,,2018-10-10,32
8900,2003.0,chevrolet suburban,good,8,gas,191000.0,automatic,SUV,,1.0,2018-07-10,30
31536,2014.0,gmc sierra 1500,excellent,8,gas,50779.0,automatic,truck,,1.0,2019-03-19,33
11900,2007.0,chevrolet silverado,good,8,gas,,automatic,pickup,white,1.0,2018-12-18,88
16900,2011.0,chevrolet silverado,good,8,gas,174000.0,automatic,pickup,white,1.0,2019-03-23,10
13500,,chevrolet silverado,good,8,gas,165000.0,automatic,pickup,white,1.0,2018-08-17,49
9000,2007.0,chevrolet tahoe,good,5,gas,156000.0,automatic,SUV,black,1.0,2019-04-13,25
23100,2013.0,ford mustang gt coupe 2d,good,8,gas,35280.0,other,coupe,,,2018-08-08,40
14900,2017.0,chevrolet equinox,good,4,gas,83000.0,automatic,SUV,black,,2018-10-01,52
6500,2001.0,chevrolet silverado,good,8,gas,,automatic,pickup,grey,,2018-11-17,32
3995,2004.0,bmw x5,like new,6,gas,110224.0,automatic,SUV,,1.0,2019-03-14,60
4499,2007.0,ford f-150,good,8,gas,154000.0,automatic,pickup,blue,,2019-03-02,21
7000,2003.0,toyota tacoma,good,6,gas,251500.0,automatic,pickup,black,1.0,2018-05-30,45
34900,2013.0,mercedes-benz benze sprinter 2500,excellent,6,diesel,,automatic,van,black,,2019-04-12,31
8900,2011.0,toyota sienna,excellent,6,gas,,automatic,van,,,2018-11-03,18
7800,2011.0,ford f-150,fair,,gas,198000.0,automatic,truck,white,1.0,2019-01-10,18
9200,2010.0,toyota highlander,excellent,6,gas,160063.0,automatic,SUV,,1.0,2018-06-18,25
12995,2011.0,ford expedition,excellent,8,gas,146000.0,automatic,SUV,white,1.0,2018-07-23,68
33900,2017.0,gmc sierra 1500,excellent,8,gas,56820.0,automatic,truck,white,1.0,2018-10-14,36
4600,2007.0,chevrolet silverado 1500,good,8,gas,,automatic,pickup,black,1.0,2019-03-17,35
30995,2016.0,ram 1500,excellent,8,gas,54181.0,automatic,truck,white,1.0,2018-11-28,13
29995,2016.0,ford f-150,excellent,8,gas,84975.0,automatic,truck,black,1.0,2018-11-05,32
19995,2014.0,chevrolet silverado 1500,excellent,8,gas,,automatic,truck,,1.0,2018-06-07,82
29995,2018.0,ford f-150,excellent,8,gas,11115.0,automatic,truck,blue,1.0,2018-06-21,8
17995,2015.0,ram 1500,excellent,6,gas,39020.0,automatic,truck,white,,2018-10-20,26
23995,2016.0,ram 1500,excellent,8,gas,99508.0,automatic,truck,white,1.0,2018-05-09,29
25995,2015.0,ford f-150,excellent,8,gas,55900.0,automatic,truck,custom,1.0,2018-07-24,4
17995,2013.0,chevrolet silverado 1500,excellent,8,gas,91100.0,automatic,truck,,1.0,2018-09-07,8
21495,2014.0,gmc sierra 1500,excellent,8,gas,82250.0,automatic,truck,silver,1.0,2018-05-06,3
17995,2016.0,ford f-150,excellent,,gas,99300.0,automatic,truck,,,2019-04-16,82
13495,2015.0,chevrolet impala,excellent,4,gas,49650.0,automatic,sedan,black,,2019-03-17,63
12995,2011.0,toyota highlander,excellent,6,gas,103600.0,automatic,SUV,grey,1.0,2018-05-06,56
24995,2014.0,jeep wrangler,excellent,6,gas,,automatic,SUV,grey,1.0,2018-07-24,30
15995,2016.0,ford escape,excellent,4,gas,64600.0,automatic,SUV,orange,1.0,2019-03-05,50
13995,2015.0,honda cr-v,excellent,4,gas,,automatic,SUV,custom,1.0,2018-10-12,45
16995,2015.0,jeep cherokee,excellent,6,gas,65550.0,automatic,SUV,,1.0,2018-11-08,18
17900,2014.0,ford econoline,excellent,8,gas,59670.0,automatic,van,,,2018-11-12,54
18500,2016.0,ford explorer,excellent,,gas,60016.0,automatic,SUV,brown,1.0,2018-07-17,36
17000,2017.0,honda civic,excellent,4,gas,31000.0,automatic,sedan,grey,,2018-10-06,22
8995,2011.0,chevrolet equinox,good,4,gas,,automatic,SUV,black,1.0,2019-04-07,8
10800,2004.0,toyota tundra,good,8,gas,169350.0,automatic,truck,white,1.0,2018-05-22,42
7895,2012.0,chevrolet malibu,good,4,gas,65559.0,automatic,sedan,silver,,2018-11-26,9
5995,2006.0,chevrolet impala,good,8,gas,120226.0,automatic,sedan,white,,2018-07-22,21
10495,2013.0,nissan maxima,good,6,gas,,automatic,sedan,white,,2018-09-30,29
16400,,toyota rav4,excellent,4,gas,50800.0,automatic,SUV,blue,1.0,2018-07-02,18
11695,2013.0,ford edge,good,4,gas,102146.0,automatic,SUV,,,2019-03-09,69
21000,2013.0,chevrolet silverado,excellent,8,gas,76000.0,automatic,truck,grey,1.0,2018-10-11,14
7995,2012.0,toyota camry le,like new,4,gas,125509.0,automatic,sedan,,,2019-04-16,11
6000,2007.0,nissan frontier,fair,6,gas,77800.0,automatic,truck,grey,1.0,2018-11-06,30
6995,2011.0,honda civic lx,excellent,4,gas,106000.0,automatic,sedan,red,,2018-12-30,22
15600,2017.0,dodge grand caravan,like new,6,gas,48990.0,automatic,mini-van,grey,,2019-03-01,116
21800,2018.0,ram 1500,like new,6,gas,25600.0,automatic,truck,grey,1.0,2018-10-31,68
9800,2010.0,chevrolet silverado,excellent,8,gas,176000.0,automatic,truck,black,1.0,2019-04-04,72
21900,2014.0,chevrolet silverado,good,,gas,149000.0,automatic,pickup,silver,,2019-04-01,12
17500,2011.0,chevrolet silverado,good,8,gas,182000.0,automatic,pickup,grey,1.0,2018-07-15,19
10999,2013.0,subaru outback,excellent,4,gas,,other,wagon,grey,1.0,2018-06-03,59
4499,,nissan murano,excellent,,gas,164000.0,automatic,SUV,grey,,2018-07-09,39
29000,2010.0,chevrolet corvette,excellent,8,gas,61000.0,automatic,convertible,red,,2018-10-10,49
6500,2012.0,hyundai sonata,excellent,4,gas,,automatic,sedan,silver,,2018-11-22,22
13990,2013.0,ford explorer,excellent,6,gas,59042.0,automatic,SUV,white,1.0,2019-01-08,11
14000,2013.0,chevrolet camaro,good,6,gas,64880.0,automatic,coupe,yellow,,2018-10-10,3
3250,2010.0,nissan sentra,like new,4,gas,,automatic,sedan,blue,,2019-03-06,68
33995,2013.0,jeep wrangler unlimited,excellent,6,gas,69889.0,automatic,SUV,,1.0,2019-03-03,13
11500,2008.0,ford f150,excellent,8,gas,136109.0,automatic,pickup,brown,,2018-10-19,32
16900,2010.0,chevrolet silverado,good,8,gas,140000.0,automatic,pickup,,1.0,2018-08-11,76
18900,2010.0,chevrolet silverado,good,8,gas,107000.0,automatic,pickup,white,,2018-11-26,78
15500,2009.0,chevrolet silverado,good,8,gas,141000.0,automatic,pickup,red,1.0,2018-11-09,23
21000,2008.0,gmc sierra 2500hd,excellent,8,diesel,114000.0,automatic,truck,white,,2018-11-22,8
25995,2015.0,ford f-150,excellent,6,gas,73000.0,automatic,truck,,1.0,2019-01-05,22
1250,2011.0,buick enclave,excellent,6,gas,,automatic,SUV,white,,2018-06-26,31
8995,2012.0,toyota camry le,good,4,gas,125509.0,automatic,sedan,black,,2019-03-13,38
11500,1988.0,toyota 4runner,good,6,gas,239560.0,manual,SUV,blue,1.0,2018-05-04,69
76000,2016.0,chevrolet corvette,new,8,gas,1700.0,automatic,convertible,white,,2018-07-15,79
27000,2011.0,ram 3500,good,8,diesel,115300.0,automatic,truck,grey,1.0,2019-02-12,23
5800,2010.0,toyota prius,excellent,4,gas,165000.0,automatic,sedan,red,,2018-05-10,58
3000,2008.0,ford explorer,good,6,gas,137500.0,automatic,SUV,,1.0,2018-12-09,50
5800,2005.0,dodge dakota,excellent,8,gas,133000.0,automatic,truck,silver,1.0,2018-09-14,41
3000,1996.0,ford ranger,good,6,gas,125000.0,automatic,truck,blue,1.0,2018-06-05,53
9999,2013.0,honda civic,excellent,,gas,87798.0,automatic,sedan,brown,,2019-02-12,39
7999,2012.0,chevrolet traverse,excellent,,gas,151754.0,automatic,SUV,white,1.0,2018-12-27,48
7999,2012.0,chevrolet traverse,excellent,6,gas,151754.0,automatic,SUV,white,1.0,2018-12-12,44
5900,,nissan altima,excellent,4,gas,75000.0,automatic,sedan,grey,,2019-02-26,10
1700,1990.0,jeep cherokee,fair,6,gas,202200.0,automatic,SUV,blue,1.0,2018-05-13,131
5800,2006.0,chevrolet tahoe,excellent,8,gas,133000.0,automatic,SUV,,,2018-05-09,71
11000,2013.0,chevrolet traverse,good,6,gas,144600.0,automatic,SUV,red,,2018-09-30,9
13500,2009.0,jeep wrangler,excellent,,gas,67448.0,manual,SUV,blue,1.0,2018-09-23,52
4999,2008.0,honda civic,like new,4,gas,,automatic,sedan,brown,,2019-04-07,41
11988,2007.0,jeep wrangler unlimited,good,6,gas,143570.0,manual,SUV,,1.0,2018-10-23,12
9900,2007.0,chevrolet silverado,good,8,gas,97516.0,automatic,truck,,1.0,2019-02-14,66
9700,2000.0,ford f250 super duty,good,8,diesel,163000.0,automatic,truck,black,1.0,2019-02-17,29
10690,2013.0,chevrolet malibu,excellent,4,gas,70594.0,automatic,sedan,blue,,2018-10-16,98
14995,2013.0,ford explorer,excellent,6,gas,88406.0,automatic,wagon,red,1.0,2019-04-06,125
11495,2015.0,chevrolet equinox,excellent,,gas,86461.0,automatic,wagon,black,1.0,2019-03-24,20
25995,2015.0,chevrolet silverado 2500hd,excellent,,gas,119273.0,automatic,truck,,1.0,2018-06-24,4
9995,2010.0,chevrolet colorado,excellent,5,gas,124646.0,automatic,truck,silver,1.0,2019-02-04,34
13995,2009.0,gmc sierra 1500,excellent,8,gas,129986.0,automatic,truck,grey,1.0,2018-09-14,43
14995,2008.0,gmc sierra 2500hd,excellent,8,gas,122922.0,automatic,truck,blue,1.0,2018-09-19,63
10995,2011.0,subaru forester,excellent,4,gas,65378.0,automatic,SUV,white,1.0,2018-05-01,7
17995,2011.0,chevrolet silverado 2500hd,excellent,8,gas,,automatic,truck,,1.0,2019-01-02,80
12995,2009.0,chevrolet silverado 1500,excellent,8,gas,111526.0,automatic,truck,black,1.0,2019-01-09,119
8995,2011.0,ford escape,excellent,6,gas,101188.0,automatic,wagon,grey,1.0,2018-12-03,38
17995,2008.0,chevrolet silverado 2500hd,excellent,8,gas,62736.0,automatic,truck,custom,1.0,2018-07-27,36
6995,2010.0,chevrolet traverse,excellent,6,gas,,automatic,wagon,silver,1.0,2019-04-02,177
6575,,chrysler 200,good,4,gas,,automatic,sedan,red,,2018-08-25,67
13908,2014.0,ram 1500,excellent,8,gas,135738.0,automatic,truck,,1.0,2019-03-20,39
6500,2006.0,ford f-150,excellent,8,gas,190500.0,automatic,truck,black,,2019-02-28,9
6000,2009.0,honda civic,excellent,4,gas,,automatic,sedan,black,,2018-08-17,50
2500,2004.0,toyota camry,fair,4,gas,192124.0,automatic,sedan,silver,,2018-09-02,6
3950,1993.0,chevrolet silverado,excellent,,gas,174000.0,manual,pickup,green,,2018-05-23,25
3500,2004.0,toyota camry,excellent,4,gas,,automatic,sedan,silver,,2018-11-28,29
3400,2002.0,ford explorer,good,8,gas,127800.0,automatic,SUV,white,1.0,2018-10-01,81
2500,1978.0,chevrolet camaro,fair,8,gas,80000.0,automatic,coupe,red,,2018-06-30,88
7800,1997.0,toyota 4runner,excellent,,gas,195500.0,manual,SUV,,1.0,2018-11-25,42
6900,2013.0,hyundai elantra,good,4,gas,92500.0,automatic,sedan,silver,,2018-10-19,46
6950,2015.0,chevrolet malibu,good,4,gas,90000.0,automatic,sedan,white,,2019-04-09,16
3900,2005.0,subaru outback,excellent,4,gas,,automatic,SUV,blue,1.0,2018-12-22,20
49000,1965.0,ford mustang,excellent,8,gas,5160.0,manual,other,red,,2019-02-27,57
4959,2007.0,ford fusion,excellent,6,gas,126539.0,automatic,sedan,grey,1.0,2018-09-05,40
